"vague","grappe","s01q01","s01q02__1","s01q02__2","s01q02__3","s01q02__4","s01q02__5","s01q02__6","s01q02__7","s01q02__8","s01q02__9","s01q02__10","s01q02__11","s01q02_autre","s01q03__1","s01q03__2","s01q03__3","s01q03__4","s01q03__5","s01q03__6","s01q03__7","s01q03__8","s01q03__9","s01q03__10","s01q03_autre","s01q04","s01q04_autre","s01q05","s01q06","s01q06_autre","s01q07","s01q08__1","s01q08__2","s01q08__3","s01q08__4","s01q09","s01q10","s01q11","s01q12","s01q13__1","s01q13__2","s01q13__3","s01q13__4","s01q13__5","s01q14__1","s01q14__2","s01q14__3","s01q14__4","s01q14__5","s01q14__6","s01q14__7","s01q14__8","s01q14__9","s01q14__10"
1,357,920,1,0,0,0,0,0,0,0,0,2,0,,1,0,0,2,0,0,0,0,0,0,,5,,40,2,,1,,,,,,,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,2,1
1,358,1200,1,2,0,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,3,,35,1,,1,2,1,2,2,2,1,1,1,1,1,1,2,2,1,2,1,1,2,1,2,1,1,1
2,359,325,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,2,0,0,0,1,0,0,,3,,14,3,,1,,1,,,2,1,2,1,1,1,1,2,2,1,2,1,1,1,1,2,2,2,1
1,360,300,0,1,0,0,0,0,0,0,0,0,0,,2,0,0,1,0,0,0,0,0,0,,5,,9,2,,1,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1
2,361,100,1,2,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,2,"AGRICULTURE",3,,14,2,,1,,1,,,2,1,2,2,1,1,1,2,2,1,1,2,,,,,,,
1,362,350,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,2,0,0,,2,,80,3,,2,,,,,,,2,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,1
2,363,700,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,2,"AGRICULTURE ARACHIDE MIL NIEBE",2,,16,1,,1,1,1,2,2,2,1,1,1,2,1,2,2,2,1,2,2,1,2,2,1,2,2,2
1,364,,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,2,0,0,0,0,1,0,,2,,1,2,,1,,,,,,,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,2,1
2,365,14000,1,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1,0,0,,2,,0,1,,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1,1
1,366,10575,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,,2,,1,1,,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,1,1
2,367,13000,1,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1,0,0,,2,,0,1,,1,1,1,,,2,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,1,1,1
1,368,6975,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,2,0,0,0,1,0,0,,4,,2,1,,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,1,2,1,1
2,369,11000,1,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1,0,0,,2,,0,1,,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1
1,370,16500,1,2,0,0,0,0,0,0,0,0,0,,0,0,0,2,0,0,0,1,0,0,,2,,1,3,,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,2,1,1,1
2,371,12500,1,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1,0,0,,2,,0,1,,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1
1,372,8000,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,,2,,0,1,,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,2,1,1,1
2,373,12500,1,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1,0,0,,2,,0,1,,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1,1
1,374,22800,1,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2,0,,2,,0,1,,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,2,1,1,2,1,2,1,1,1
2,375,8000,1,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1,0,0,,2,,0,1,,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1
2,376,514,0,1,0,0,0,0,0,0,0,2,0,,2,0,0,1,0,0,0,0,0,0,,2,,9,3,,2,,,,,,,2,1,1,1,2,2,2,1,2,1,1,2,2,2,1,2,2
1,377,400,0,1,0,0,0,0,0,0,0,2,0,,2,0,0,1,0,0,0,0,0,0,,2,,42,3,,2,,,,,,,2,2,1,2,2,2,2,1,2,2,1,1,2,2,2,2,1
2,378,298,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,,2,,8,3,,1,2,1,2,2,2,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2
1,379,800,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,2,,7,1,,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,2,2
2,380,543,1,2,0,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,2,,2,2,,1,,,,,,,1,1,1,1,1,2,2,1,2,1,1,2,2,2,1,2,1
1,381,648,1,2,0,0,0,0,0,0,0,0,0,,0,0,1,2,0,0,0,0,0,0,,2,,30,1,,1,1,1,2,2,2,1,2,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,1
2,382,318,1,0,0,0,0,0,0,0,0,0,0,,0,1,0,2,0,0,0,0,0,0,,2,,12,3,,2,,,,,,,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1
1,383,2300,2,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2,0,,3,,3,1,,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,2,1
2,384,1929,0,2,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1,0,0,,3,,2,1,,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,1
1,385,3500,0,2,1,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,2,0,0,,2,,0,1,,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,2,1,1,1
2,386,1049,1,0,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2,0,,2,,2,1,,1,1,1,2,2,1,1,1,2,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1
1,387,9500,2,0,1,0,0,0,0,0,0,0,0,,1,0,0,0,2,0,0,0,0,0,,2,,0,1,,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1,1
2,388,2800,2,0,1,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,2,,0,1,,1,1,1,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1
1,389,3500,2,0,1,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,2,0,0,,2,,21,1,,1,1,1,2,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,1,1
1,390,1900,0,2,1,0,0,0,0,0,0,0,0,,1,2,0,0,0,0,0,0,0,0,,2,,9,1,,1,2,1,,2,2,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,2,1
2,391,1280,2,0,1,0,0,0,0,0,0,0,0,,1,0,2,0,0,0,0,0,0,0,,2,,8,3,,2,,,,,,,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,2,1
1,392,3350,0,2,1,0,0,0,0,0,0,0,0,,1,0,0,0,2,0,0,0,0,0,,2,,26,3,,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,2,2,1,1
2,393,867,2,0,1,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,2,,48,1,,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,2,1,1,2,1
1,394,2472,0,0,1,0,0,0,0,0,0,0,0,,2,0,0,1,0,0,0,0,0,0,,2,,24,1,,1,1,1,2,2,2,1,1,1,1,1,2,2,2,1,2,1,1,1,2,1,2,1,1
2,395,6000,2,0,1,0,0,0,0,0,0,0,0,,2,0,0,1,0,0,0,0,0,0,,2,,18,2,,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1,1,1,1,2,1,2,2,1,1
1,396,750,0,0,1,0,0,0,0,0,0,0,0,,0,2,0,1,0,0,0,0,0,0,,2,,1,3,,1,1,2,2,2,1,1,1,2,1,1,2,2,2,1,2,1,2,1,2,2,1,1,1
2,397,2603,1,0,2,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,2,,9,3,,2,,,,,,,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,2,1
1,398,3520,0,2,1,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,3,,18,2,,1,1,1,2,2,2,1,1,2,1,1,1,2,2,1,2,1,1,2,2,2,1,1,1
2,399,661,2,0,1,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,2,,7,2,,1,1,1,,,1,1,1,1,2,2,2,2,2,1,1,1,1,2,2,2,1,2,1
1,400,8835,0,2,1,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,2,,54,1,,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1
2,401,2785,1,0,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,1,0,,2,,1,1,,1,1,1,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1
1,402,2500,1,0,2,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,2,0,0,,2,,18,1,,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,1,2,2
2,403,1438,1,0,2,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,1,0,0,,1,,0,1,,1,1,1,2,1,1,1,1,1,2,2,2,2,2,1,2,1,1,1,1,1,1,2,1
1,404,3000,1,0,2,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,1,0,0,,2,,16,1,,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1
2,405,2500,1,2,0,0,0,0,0,0,0,0,0,,0,0,0,2,0,0,0,1,0,0,,2,,0,1,,1,1,1,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,2,1
1,406,2600,1,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2,0,,3,,1,1,,1,,,,,,,1,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,1
2,407,2715,1,2,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,1,0,0,,2,,0,1,,1,1,1,2,2,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2,1,2,1
1,408,4000,1,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2,0,,3,,3,6,"voie sablonneuse",1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,1
2,409,720,1,0,2,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,2,,0,2,,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,2,2,2,1,1,1
2,410,3732,1,0,2,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,3,,7,1,,1,1,1,2,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,1,1,2,1
1,411,400,0,1,2,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,3,,5,6,"voie sableuse",2,,,,,,,1,2,1,1,1,2,2,1,2,1,2,2,2,2,2,2,1
2,412,5834,0,0,1,0,0,2,0,0,0,0,0,,1,2,0,0,0,0,0,0,0,0,,7,"île",30,6,"pirogue",2,,,,,,,1,1,2,2,2,2,2,1,2,1,1,2,2,2,1,2,1
1,413,2500,1,2,0,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,3,,7,6,"voie sableuse",1,1,2,2,2,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1
2,414,2000,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,2,0,0,,2,,15,3,,2,,,,,,,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1
1,415,612,2,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,2,0,0,0,,5,,1,1,,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,2,1
1,416,2000,1,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,1,0,0,,3,,0,1,,1,,,,,,,1,1,1,1,1,2,2,1,2,1,1,2,2,1,1,1,1
2,417,11000,1,2,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,2,0,0,,3,,0,1,,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,1,1,2,1
2,418,2000,1,2,0,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,2,,9,2,,1,,1,,,2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,2,1,2,1
1,419,413,1,0,2,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,2,,4,3,,2,,,,,,,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1
2,420,13000,1,0,0,0,0,0,0,0,0,0,0,,1,0,2,0,0,0,0,0,0,0,,3,,8,1,,1,1,1,2,2,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,1
1,421,2000,0,1,0,2,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,2,0,0,,2,,0,1,,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1
2,422,11250,0,1,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,2,"transport",2,,0,1,,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1
1,423,7656,0,2,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2,0,,2,,0,1,,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,1,1,1
2,424,6021,0,1,0,2,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,2,,0,1,,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1
1,425,8000,0,1,0,2,0,0,0,0,0,0,0,,0,0,2,1,0,0,0,0,0,0,,2,,1,1,,1,1,1,2,2,1,1,2,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1
2,426,3526,1,2,0,0,0,0,0,0,0,0,0,,0,0,0,2,0,0,0,1,0,0,,2,,0,1,,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1
1,427,14000,0,1,0,2,0,0,0,0,0,0,0,,0,0,2,0,0,0,0,1,0,0,,2,,3,3,,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,1,1,1,1
2,428,2010,0,1,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2,0,,2,,0,1,,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1
1,429,722,0,2,0,1,0,0,0,0,0,0,0,,2,1,0,0,0,0,0,0,0,0,,2,,2,2,,1,,,,,,,2,2,1,1,2,2,2,1,1,1,1,2,2,2,1,2,1
1,430,470,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,2,0,0,0,0,0,0,,2,,5,2,,1,,,,,,,2,2,1,1,1,2,2,1,1,1,2,1,2,1,1,1,1
2,431,1030,0,1,0,2,0,0,0,0,0,0,0,,0,1,0,2,0,0,0,0,0,0,,2,,15,2,,1,,,,,,,1,1,1,2,2,2,2,1,1,1,1,2,2,1,1,1,1
1,432,470,2,1,0,0,0,0,0,0,0,0,0,,2,1,0,0,0,0,0,0,0,0,,2,,5,3,,2,,,,,,,2,2,1,2,2,2,2,1,2,1,2,2,2,1,1,2,1
2,433,921,2,1,0,0,0,0,0,0,0,0,0,,0,1,0,2,0,0,0,0,0,0,,2,,0,2,,1,1,1,2,2,1,1,2,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1
1,434,550,2,1,0,0,0,0,0,0,0,0,0,,0,1,0,2,0,0,0,0,0,0,,2,,6,3,,2,,,,,,,2,2,1,1,2,2,2,1,1,1,1,2,2,2,2,2,1
2,435,1500,0,1,0,0,0,0,0,0,0,0,0,,1,2,0,0,0,0,0,0,0,0,,2,,3,3,,1,1,2,2,2,1,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,1,1
1,436,210,2,1,0,0,0,0,0,0,0,0,0,,0,1,0,2,0,0,0,0,0,0,,2,,7,3,,1,1,2,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1
2,437,2200,2,1,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,1,0,0,,2,,0,3,,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,2,1,1,1
1,438,7500,2,1,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,0,0,1,0,0,,2,,0,1,,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,2,2,1,2,2,2,1,1,1
2,439,11000,2,1,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,0,0,1,0,0,,2,,0,2,,1,1,1,2,2,1,1,1,1,1,2,1,2,2,1,1,1,1,2,2,2,2,2,1
1,440,6000,0,1,0,2,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,1,0,0,,2,,40,3,,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,2,1,1,1
2,441,3847,0,1,0,2,0,0,0,0,0,0,0,,0,2,0,0,0,0,0,1,0,0,,2,,40,3,,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1
1,442,1300,0,1,0,2,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,2,0,0,,2,,6,3,,1,1,1,2,2,1,1,1,2,1,1,1,2,2,1,2,1,1,1,2,2,1,2,1
2,443,9999,2,1,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,0,0,1,0,0,,2,,0,2,,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,1,1
2,444,1250,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,2,,58,3,,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,2,1
1,445,4500,0,1,0,0,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,1,0,0,,2,,0,1,,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,2,1,1,2
2,446,3870,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,2,0,0,,2,,45,1,,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,1,1
1,447,7000,0,1,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,1,0,0,,2,,37,1,,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,2,1,1,1
2,448,580,0,2,0,1,0,0,0,0,0,0,0,,2,1,0,0,0,0,0,0,0,0,,2,,70,2,,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1,2,1,1,2,2,2,1,1,1
1,449,1792,0,2,0,1,0,0,0,0,0,0,0,,0,2,0,1,0,0,0,0,0,0,,2,,75,2,,1,1,1,2,2,1,1,2,2,1,1,2,2,1,1,1,1,1,2,2,2,1,1,1
2,450,850,0,1,0,2,0,0,0,0,0,0,0,,0,1,0,2,0,0,0,0,0,0,,2,,19,2,,1,1,2,2,2,1,2,2,2,1,2,2,2,2,1,1,1,1,2,1,2,2,1,1
1,451,510,2,1,0,0,0,0,0,0,0,0,0,,0,1,0,2,0,0,0,0,0,0,,2,,24,3,,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1
2,452,350,0,1,0,0,0,0,0,0,0,0,0,,0,2,0,1,0,0,0,0,0,0,,2,,40,2,,1,1,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,1,2,1,1,2,1,1
1,453,400,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,2,0,0,0,0,0,0,,2,,50,2,,1,1,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1
2,454,650,1,2,0,0,0,0,0,0,0,0,0,,0,2,0,1,0,0,0,0,0,0,,2,,35,3,,2,,,,,,,2,1,1,2,2,2,2,1,1,1,1,2,2,2,1,1,1
1,455,560,1,2,0,0,0,0,0,0,0,0,0,,0,1,0,2,0,0,0,0,0,0,,2,,9,2,,1,,,,,,,2,2,1,2,2,2,1,1,1,2,2,2,2,2,1,1,1
2,456,1250,2,1,0,0,0,0,0,0,0,0,0,,0,1,0,2,0,0,0,0,0,0,,2,,18,3,,1,1,2,2,2,1,1,2,2,1,2,2,2,1,1,1,1,1,2,1,1,1,1,1
1,457,10000,2,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,2,0,0,0,0,0,,5,,0,1,,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1
2,458,600,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,2,0,0,0,1,0,0,,2,,9,1,,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,2,2
1,459,5000,2,1,0,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,2,,0,1,,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1
2,460,2000,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,2,0,0,,5,,0,1,,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1
1,461,5000,2,1,0,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,2,,7,1,,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1
2,462,4500,0,1,0,0,0,0,0,0,0,0,0,,0,0,0,2,0,0,0,1,0,0,,2,,0,1,,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2
1,463,3752,0,1,0,0,2,0,0,0,0,0,0,,1,0,0,0,0,0,0,2,0,0,,1,,0,1,,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,1,1,1,2,1
2,464,1700,0,1,0,0,0,0,0,0,0,0,0,,2,0,0,1,0,0,0,0,0,0,,1,,1,1,,1,1,1,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2
1,465,5000,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,2,0,0,0,0,0,,5,,2,2,,1,2,1,2,1,2,1,1,1,1,2,2,2,2,1,2,1,1,2,2,1,2,2,1
1,466,3689,0,1,0,0,2,0,0,0,0,0,0,,2,0,0,1,0,0,0,0,0,0,,2,,0,1,,1,1,1,2,2,2,1,1,1,1,2,1,2,2,1,1,1,1,2,2,2,1,2,1
2,467,1230,2,1,0,0,0,0,0,0,0,0,0,,0,0,0,2,1,0,0,0,0,0,,3,,1,2,,1,,1,,,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,1
1,468,1354,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,2,,19,2,,1,,,,,,,1,1,1,2,2,2,2,1,2,1,1,2,2,2,2,2,1
2,469,5000,0,1,0,0,0,0,0,0,0,0,0,,2,0,0,1,0,0,0,0,0,0,,2,,33,2,,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,2,1
1,470,8935,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,2,0,0,,2,,30,1,,1,1,2,2,2,1,1,2,1,1,2,1,2,2,1,2,1,1,1,1,2,1,2,1
2,471,6500,0,1,0,0,0,0,0,0,0,0,0,,1,0,2,0,0,0,0,0,0,0,,2,,54,2,,1,2,1,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1
1,472,11400,0,1,0,0,2,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,3,,16,1,,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
2,473,5000,1,2,0,0,0,0,0,0,0,0,0,,2,0,0,1,0,0,0,0,0,0,,2,,27,2,,1,,,,,,,1,1,1,1,1,2,2,1,1,1,1,2,1,2,2,2,1
1,474,285,0,1,0,0,0,0,0,0,0,0,0,,2,0,0,1,0,0,0,0,0,0,,2,,3,3,,1,1,2,2,2,1,1,2,2,1,2,1,2,2,1,2,1,1,1,2,2,2,2,1
2,475,705,0,1,0,0,0,0,0,0,0,0,0,,2,0,0,1,0,0,0,0,0,0,,2,,74,3,,2,,,,,,,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2
2,476,1500,0,1,0,0,0,0,0,0,0,0,0,,0,1,0,2,0,0,0,0,0,0,,5,,12,1,,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1
1,477,2100,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,2,0,0,,2,,40,1,,1,2,1,2,2,2,1,1,1,1,1,1,2,2,1,2,2,2,1,2,2,1,2,1
