"vague","grappe","s01q01","s01q02__1","s01q02__2","s01q02__3","s01q02__4","s01q02__5","s01q02__6","s01q02__7","s01q02__8","s01q02__9","s01q02__10","s01q02__11","s01q02_autre","s01q03__1","s01q03__2","s01q03__3","s01q03__4","s01q03__5","s01q03__6","s01q03__7","s01q03__8","s01q03__9","s01q03__10","s01q03_autre","s01q04","s01q04_autre","s01q05","s01q06","s01q06_autre","s01q07","s01q08__1","s01q08__2","s01q08__3","s01q08__4","s01q09","s01q10","s01q11","s01q12","s01q13__1","s01q13__2","s01q13__3","s01q13__4","s01q13__5","s01q14__1","s01q14__2","s01q14__3","s01q14__4","s01q14__5","s01q14__6","s01q14__7","s01q14__8","s01q14__9","s01q14__10"
2,478,1200,0,2,0,0,1,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,2,,6,2,,1,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,1
1,479,1000,0,0,0,0,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,5,,5,2,,1,1,2,,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,2,2,1,2,1
2,480,810,2,1,0,0,0,0,0,0,0,0,0,,0,1,0,2,0,0,0,0,0,0,,3,,0,3,,1,1,2,2,2,1,1,2,1,2,2,2,2,2,1,1,1,1,2,2,2,1,2,1
1,481,2512,2,1,0,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,2,,0,2,,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,2,1,1,1
2,482,2000,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,5,,25,2,,1,2,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1,1
1,483,3700,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,3,,28,1,,1,1,1,2,2,2,1,1,2,1,1,1,2,2,1,2,1,2,2,2,2,1,2,1
2,484,16000,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,2,0,0,,5,,55,1,,1,1,1,,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1
1,485,4300,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,5,,3,1,,1,2,1,2,2,2,1,1,1,1,2,2,2,2,2,1,2,1,1,2,1,2,2,1
2,486,7000,0,1,0,0,0,0,0,0,0,0,0,,1,0,2,0,0,0,0,0,0,0,,2,,10,2,,1,1,1,2,2,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,1
1,487,1150,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,2,0,0,0,0,0,,5,,6,2,,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2,1
2,488,815,0,1,0,0,0,0,0,0,0,0,0,,2,0,0,1,0,0,0,0,0,0,,2,,80,3,,2,,,,,,,2,1,1,2,2,2,2,1,1,1,1,2,1,2,2,2,2
1,489,300,0,1,0,0,0,0,0,0,0,0,0,,2,0,0,1,0,0,0,0,0,0,,5,,9,3,,2,,,,,,,2,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,1
2,490,12000,0,1,0,0,0,0,0,0,0,2,0,,0,0,0,1,0,0,0,2,0,0,,3,,62,3,,1,2,1,2,2,2,1,2,1,1,2,1,2,2,1,2,1,1,2,2,1,2,2,1
1,491,20105,1,0,2,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,2,,0,1,,1,1,2,2,2,1,1,1,1,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1
2,492,15000,1,2,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,1,0,0,,5,,3,1,,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,2,1
1,493,3000,1,2,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,0,0,1,0,0,,2,,0,1,,1,1,2,2,2,1,1,2,2,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1
2,494,1500,1,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,,2,,0,2,,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,1,1,1
1,495,7800,1,2,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,0,0,1,0,0,,2,,0,2,,1,1,2,2,2,1,1,2,2,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1
2,496,10000,1,2,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,1,0,0,,1,,1,3,,1,1,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,2,2,1,1
1,497,3000,1,2,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,1,0,0,,2,,0,1,,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1
2,498,12000,1,2,0,0,0,0,0,0,0,0,0,,1,0,2,0,0,0,0,0,0,0,,1,,1,1,,1,1,2,2,2,1,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,1,1,1
1,499,4300,1,2,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,1,0,0,,2,,0,1,,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,2,2,1,1,1,1
2,500,11000,1,2,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,3,,3,3,,1,1,2,2,2,1,1,1,1,1,2,2,2,2,1,2,1,1,2,2,2,1,2,1
1,501,360000,1,2,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,1,0,0,,2,,0,1,,1,1,1,2,2,1,1,2,2,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1
2,502,8000,1,0,2,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,5,,2,2,,1,1,2,2,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,1
1,503,3500,1,2,0,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,3,,10,2,,1,,,,,,,2,1,2,1,2,2,2,1,1,1,1,1,2,1,1,1,1
2,504,3000,1,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,0,0,0,0,0,0,,2,,61,1,,1,1,1,2,2,2,2,2,2,1,1,2,2,2,1,2,1,1,2,2,2,1,2,1
1,505,400,1,2,0,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,2,,15,6,"voie qui a des trous",2,,,,,,,2,1,1,2,2,2,2,1,1,2,1,2,2,2,2,1,1
2,506,2700,1,2,0,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,4,,19,2,,1,1,1,2,2,2,1,2,1,1,1,2,2,2,1,1,1,,1,,,,,1
1,507,527,1,0,0,0,2,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,2,,35,3,,2,,,,,,,2,1,1,1,2,2,2,1,1,1,2,2,2,1,2,2,1
1,508,4320,1,2,0,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,2,,0,3,,1,1,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,1
2,509,9999,1,0,2,0,0,0,0,0,0,0,0,,0,1,0,2,0,0,0,0,0,0,,5,,12,3,,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,2,1,1,2,2,1,1,1,2
1,510,1000,1,2,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,2,0,0,,5,,25,2,,1,2,1,2,2,2,2,1,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,1
2,511,11000,1,0,0,2,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,3,,3,3,,1,1,2,2,2,1,2,2,1,1,1,2,2,2,1,2,1,2,2,2,1,1,2,1
1,512,2080,1,2,0,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,2,,6,2,,1,,,,,,,2,1,1,2,2,2,2,1,1,1,1,2,2,2,1,2,1
2,513,3050,1,2,0,0,0,0,0,0,0,0,0,,1,2,0,0,0,0,0,0,0,0,,3,,0,2,,1,1,2,2,2,1,1,1,1,1,1,2,2,2,1,2,2,1,1,2,2,1,1,1
1,514,939,1,2,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,2,0,0,,2,,0,1,,1,2,1,2,2,2,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1
2,515,750,1,2,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,1,0,0,,3,,2,3,,2,,,,,,,1,1,1,1,2,2,2,1,1,2,1,2,2,2,2,1,1
1,516,500,1,2,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,1,0,0,,2,,0,1,,1,2,1,2,2,2,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1
2,517,6000,2,0,0,1,0,0,0,0,0,0,0,,0,1,2,0,0,0,0,0,0,0,,3,,11,3,,2,,,,,,,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,1,1
1,518,720,1,2,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,2,,10,2,,1,,1,,,2,1,2,1,1,1,2,,2,1,1,2,2,2,2,2,1,2,1
2,519,1900,1,2,0,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,5,,22,3,,2,,,,,,,2,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,1
1,520,1000,1,2,0,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,2,,70,3,,2,,,,,,,2,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,1
2,521,3998,1,2,0,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,2,,0,2,,1,,,,,,,1,1,1,2,2,2,2,1,2,1,1,1,2,1,1,2,1
1,522,5000,1,2,0,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,2,,35,1,,1,2,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1
2,523,1500,1,2,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,2,0,0,,2,,0,1,,1,,,,,,,1,1,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1
2,524,800,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,2,,84,3,,1,2,1,2,2,2,1,1,1,1,2,2,2,2,1,1,2,2,1,2,1,1,1,1
1,525,1200,1,2,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,2,,55,3,,2,,,,,,,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1
2,526,4000,1,0,0,0,0,0,0,0,0,0,0,,0,1,0,2,0,0,0,0,0,0,,2,,7,2,,1,,,,,,,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1
1,527,8000,0,1,0,0,0,0,0,0,0,0,2,"Malinké",1,0,0,0,0,0,0,2,0,0,,2,,0,1,,1,2,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,1,1
2,528,10000,0,2,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2,0,,2,,0,1,,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,,1,,,,,1,1,1
1,529,6000,0,1,0,0,0,0,0,0,0,0,2,"DIALONKE",1,0,0,0,0,0,0,2,0,0,,2,,0,1,,1,2,1,2,2,2,1,1,1,1,1,2,2,2,1,2,1,2,2,2,2,1,1,1
2,530,3500,0,2,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2,0,,3,,0,1,,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,1,2,1
1,531,10000,0,1,0,2,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,2,0,0,,3,,0,1,,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,1,1,1
2,532,1500,0,1,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2,0,,3,,0,1,,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,2,1,2,1
1,533,9000,0,1,0,2,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,2,0,0,,3,,0,2,,1,,,,,,,1,2,1,1,2,2,2,1,2,1,2,2,2,1,1,1,1
2,534,5000,0,1,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2,0,,3,,0,1,,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,,1,1,,,,1,,1
1,535,1500,0,1,0,2,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,1,0,0,,2,,0,2,,1,1,1,2,2,1,1,1,1,1,2,2,2,2,1,1,2,1,1,2,1,1,2,1
2,536,3000,0,1,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,2,0,,3,,0,1,,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,1
1,537,1500,0,1,0,2,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,1,0,0,,3,,0,1,,1,,,,,,,1,1,1,1,2,2,2,1,1,2,1,2,2,1,1,2,1
2,538,1500,0,1,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,2,0,1,0,0,,2,,0,2,,1,2,1,2,2,2,1,1,1,1,1,2,2,2,1,2,1,2,2,1,1,1,2,1
1,539,1200,0,1,0,2,0,0,0,0,0,0,0,,0,2,0,0,0,0,0,1,0,0,,2,,0,1,,1,,,,,,,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1
2,540,8000,0,1,0,2,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,3,,0,2,,1,,,,,,,1,1,1,1,1,2,2,1,2,1,2,2,2,1,1,1,1
1,541,1300,0,1,0,0,2,0,0,0,0,0,0,,1,2,0,0,0,0,0,0,0,0,,3,,0,1,,1,,,,,,,1,1,1,1,2,2,2,1,1,1,1,1,2,1,1,1,1
2,542,550,0,2,0,1,0,0,0,0,0,0,0,,2,0,1,0,0,0,0,0,0,0,,3,,0,1,,1,,,,,,,1,2,1,2,2,2,2,1,2,1,1,2,2,2,1,2,1
1,543,1400,0,1,0,2,0,0,0,0,0,0,0,,1,0,2,0,0,0,0,0,0,0,,3,,0,1,,1,2,1,2,2,2,1,2,1,1,1,2,2,2,1,1,1,1,2,2,1,1,2,1
2,544,550,0,2,0,1,0,0,0,0,0,0,0,,2,0,1,0,0,0,0,0,0,0,,3,,0,1,,1,,,,,,,1,2,1,2,2,2,2,1,2,1,1,2,2,2,1,2,1
1,545,3000,2,1,0,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,3,,0,2,,1,,,,,,,2,2,1,1,2,2,2,1,1,2,2,2,2,2,1,1,1
1,546,300,2,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,2,,2,2,,1,1,1,2,2,1,1,2,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,1
2,547,2000,0,1,0,2,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,1,,29,2,,1,1,2,2,2,1,1,1,1,1,2,2,2,2,1,2,1,1,2,1,2,1,2,1
1,548,3000,0,0,0,0,0,0,0,0,0,0,1,"malingue",0,0,2,0,0,1,0,0,0,0,,2,,45,2,,1,1,1,2,2,1,1,2,1,1,2,2,2,2,1,1,2,1,2,2,2,1,2,1
2,549,1250,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,4,,24,2,,1,,,,,,,2,2,1,2,2,2,2,1,2,1,1,2,2,2,2,2,1
1,550,1314,0,1,0,0,0,0,0,0,0,0,2,"dialongue",1,0,0,2,0,0,0,0,0,0,,2,,35,2,,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,2,1,1,1
2,551,440,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,2,,37,3,,2,,,,,,,2,2,1,2,2,2,2,1,2,1,2,2,2,2,1,2,1
1,552,582,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,2,,45,3,,1,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1
2,553,1500,0,1,0,2,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,3,,40,2,,1,1,1,2,2,1,1,2,1,1,1,2,2,2,1,1,1,1,2,2,1,1,2,1
1,554,946,0,1,0,0,0,0,0,0,0,0,2,"Dialongue",1,0,0,0,0,0,0,2,0,0,,1,,28,2,,1,,,,,,,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,2,1
2,555,600,0,1,0,0,0,0,0,0,0,0,2,"BASSARI",1,0,0,2,0,0,0,0,0,0,,3,,3,3,,2,,,,,,,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1
2,556,700,0,1,0,0,0,0,0,0,0,0,2,"FRAÇAIS",1,0,0,2,0,0,0,0,0,0,,1,,35,3,,2,,,,,,,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,1
1,557,300,0,1,0,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,3,,9,3,,1,1,2,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,2,1
2,558,500,0,2,0,0,0,0,0,0,0,0,1,"BASSARY",1,0,0,2,0,0,0,0,0,0,,3,,20,3,,2,,,,,,,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1
1,559,1000,0,1,0,2,0,0,0,0,0,0,0,,1,2,0,0,0,0,0,0,0,0,,1,,40,2,,1,,,,,,,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,2,1
2,560,2000,0,2,0,1,0,0,0,0,0,0,0,,1,0,2,0,0,0,0,0,0,0,,3,,60,2,,1,1,1,2,2,1,1,2,2,1,2,2,2,1,1,2,1,2,2,2,2,2,2,1
1,561,1400,0,2,0,0,1,0,0,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,,1,,45,3,,2,,,,,,,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2
2,562,2000,0,2,0,1,0,0,0,0,0,0,0,,0,0,2,0,0,1,0,0,0,0,,3,,42,2,,1,1,1,2,2,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1
1,563,1000,0,1,0,2,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,,1,,40,3,,2,,,,,,,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2
2,564,1000,0,2,0,1,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,0,0,0,,3,,80,2,,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1
1,565,4142,2,0,0,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,2,0,0,,2,,0,1,,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1
2,566,9999,1,0,0,2,0,0,0,0,0,0,0,,0,0,0,2,0,0,0,1,0,0,,2,,0,1,,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1
1,567,2577,0,2,0,1,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,2,0,0,,3,,0,2,,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,1
2,568,2907,0,1,0,2,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,1,0,0,,2,,4,1,,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1
1,569,3000,2,0,0,1,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,1,0,0,,3,,0,1,,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,2,1
2,570,9999,0,0,0,1,0,2,0,0,0,0,0,,0,1,0,0,2,0,0,0,0,0,,2,,30,1,,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1
1,571,1500,0,0,0,1,0,0,0,0,2,0,0,,1,0,0,0,0,0,0,2,0,0,,3,,1,1,,1,1,1,2,2,1,1,2,2,1,1,2,2,2,1,1,1,1,2,2,2,2,1,1
1,572,1463,0,0,0,1,0,0,0,0,2,0,0,,1,0,0,0,2,0,0,0,0,0,,1,,7,3,,1,1,1,2,1,1,1,2,2,1,2,2,2,2,1,1,1,2,2,2,2,1,2,1
2,573,3000,0,1,0,2,0,0,0,0,0,0,0,,0,2,0,1,0,0,0,0,0,0,,2,,21,1,,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,1,1,2,1
1,574,,0,0,0,2,0,1,0,0,0,0,0,,1,0,2,0,0,0,0,0,0,0,,3,,22,3,,1,1,1,2,1,1,1,2,2,2,2,2,2,2,1,2,1,1,1,2,2,2,2,1
2,575,9999,0,0,0,1,0,2,0,0,0,0,0,,2,0,0,1,0,0,0,0,0,0,,2,,50,1,,1,1,1,2,1,1,1,2,2,1,1,2,2,2,1,2,1,1,2,2,2,1,1,1
1,576,2000,0,0,0,0,0,0,1,0,2,0,0,,1,0,2,0,0,0,0,0,0,0,,3,,5,3,,1,1,1,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1
2,577,2089,0,1,0,2,0,0,0,0,0,0,0,,2,0,0,1,0,0,0,0,0,0,,2,,1,1,,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,1,1,1,1,1
1,578,2800,0,2,0,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,2,0,0,,1,,0,1,,1,1,1,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,1,2,1
2,579,1596,0,1,0,2,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,1,0,0,,2,,4,1,,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1
1,580,2500,2,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,,2,,45,1,,1,1,1,2,2,1,2,1,1,1,1,2,2,1,1,2,1,2,2,2,2,1,2,1
2,581,1316,2,1,0,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,2,,20,1,,1,1,1,2,2,1,1,2,1,1,2,2,2,1,1,2,1,1,2,2,2,1,2,1
1,582,2500,2,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,2,0,0,,2,,88,1,,1,,,,,,,1,2,1,1,2,2,2,1,2,1,1,2,2,2,1,1,1
2,583,2500,0,1,0,2,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,2,,32,2,,1,1,1,2,2,1,1,2,2,1,1,1,2,1,1,2,2,2,2,2,2,1,1,1
1,584,2000,0,0,0,1,0,2,0,0,0,0,0,,1,0,0,0,2,0,0,0,0,0,,2,,50,1,,1,1,1,2,2,2,2,1,2,1,1,2,2,2,1,2,1,1,2,1,1,1,1,1
2,585,9999,0,0,0,1,0,2,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,2,,3,2,,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,2,1,1,1
1,586,1600,2,0,0,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,2,0,0,0,,2,,16,3,,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,1,2,2
2,587,9999,1,2,0,0,0,0,0,0,0,0,0,,1,0,0,2,0,0,0,0,0,0,,2,,8,6,"chemin de sable",1,1,1,2,2,1,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,1
2,588,1452,0,0,0,1,0,0,2,0,0,0,0,,0,0,0,0,0,0,0,1,2,0,,2,,0,1,,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1
1,589,3000,0,2,0,1,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,1,0,0,,2,,50,1,,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,2,1
2,590,1352,0,0,0,2,0,0,1,0,0,0,0,,0,0,2,0,1,0,0,0,0,0,,2,,0,2,,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,2,1
1,591,1700,2,0,0,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,2,0,0,,2,,85,1,,1,1,1,2,2,2,1,1,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,1
2,592,2715,0,2,0,1,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,2,0,0,,2,,0,2,,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1
1,593,1017,0,2,0,1,0,0,0,0,0,0,0,,1,0,0,0,2,0,0,0,0,0,,2,,50,1,,1,1,1,2,2,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,1,2,1
2,594,758,0,0,0,1,0,0,0,0,2,0,0,,1,0,0,0,0,0,0,2,0,0,,2,,11,2,,1,1,1,2,2,1,1,2,1,1,1,2,2,2,1,1,1,2,2,2,2,2,2,1
1,595,550,0,0,0,1,0,0,2,0,0,0,0,,0,1,2,0,0,0,0,0,0,0,,2,,30,1,,1,1,1,2,2,1,2,1,2,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1
2,596,857,0,2,0,1,0,0,0,0,0,0,0,,2,1,0,0,0,0,0,0,0,0,,2,,15,2,,1,1,1,2,2,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,1,1,1
1,597,1360,0,0,0,1,0,0,0,0,2,0,0,,1,0,0,0,0,0,0,0,0,2,"Production de charbon de bois",2,,45,1,,1,1,2,2,2,1,3,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,1
2,598,604,0,0,0,1,0,0,0,0,0,0,0,,1,0,0,0,2,0,0,0,0,0,,2,,15,3,,1,1,2,2,1,4,3,2,2,1,1,1,2,2,1,1,1,1,2,2,2,2,2,1
2,121,30000,1,0,0,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,2,1,0,,2,,0,1,,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1
